id,createdAt,fullName,userName,profileImage,fullText,replyTo,lang,quoteCount,retweetCount,replyCount,retweetCount,likeCount
1731287999474979186,Sun Dec 03 12:23:19 +0000 2023,Arحum,itsarhum,https://pbs.twimg.com/profile_images/1718519554501165056/wPb6QBcM_normal.jpg,@BBCWorld Elon musk stands for humanity.,1731287833900433690,en,0,3,7,3,79
1731165902681575592,Sun Dec 03 04:18:09 +0000 2023,Philip Lee,2904Cubic,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,@ChannelNewsAsia @elonmusk is human after all. Reading too deep over 3 words doesn’t change what he had achieved thus far and will continue to brave the new frontiers.,1730553983906062773,en,0,0,0,0,0
1731015153444077984,Sat Dec 02 18:19:07 +0000 2023,"Roseta Productions, LLC",Stevenroseta,https://pbs.twimg.com/profile_images/593131171216642048/5DzZ1-X9_normal.jpg,"@BBCWorld Therefore, Elon Musk’s negligence and incompetence will kill “X” or Twitter or whatever it will be called next.",1730093825052307541,en,0,0,0,0,0
1730698091265683526,Fri Dec 01 21:19:14 +0000 2023,NorseRover,NorseAussie,https://pbs.twimg.com/profile_images/1730035373005324288/4pbX7Ld1_normal.jpg,"@BBCWorld Inaccurate, Elon Musk will kill it.",1730093825052307541,en,0,0,0,0,1
1730447470780367313,Fri Dec 01 04:43:21 +0000 2023,Necip,Bay_Necip_Bey,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,@BBCWorld We inner people will stand with @elonmusk for truths about Israel!. #ZionistLobbyAttack.,1730093825052307541,en,0,0,0,0,0
1730417891688988725,Fri Dec 01 02:45:49 +0000 2023,Gabbaar Singh,laudakihal,https://pbs.twimg.com/profile_images/1730384622687797248/bo3lf6VX_normal.jpg,@BBCWorld That’s why @elonmusk hate you.,1730093825052307541,en,0,0,0,0,0
1730413960761852415,Fri Dec 01 02:30:12 +0000 2023,Ayn Random,URAynt,https://pbs.twimg.com/profile_images/1710848272179355648/HHLWohZp_normal.jpg,@BBCWorld @elonmusk has a disability. He is on a spectrum. Stop your abuse of a handicapped person who is a genius. Go TSLA.,1730093825052307541,en,0,0,0,0,0
1730412814156632438,Fri Dec 01 02:25:39 +0000 2023,Mark Ayres,chikaching,https://pbs.twimg.com/profile_images/1683983419166842881/jb9UcaVe_normal.jpg,"@BBCWorld Elon Musk actually said ""let the chips fall where they may"" and ""earth will decide"". My money's on Musk.",1730093825052307541,en,0,0,1,0,0
1730397768898818079,Fri Dec 01 01:25:51 +0000 2023,Jake,JakeVet36,https://pbs.twimg.com/profile_images/1070117186587377664/pbKOUxER_normal.jpg,"@BBCWorld Though Elon Musk's passionate statement to not allow cooperation's to control free speech to what essential amounts to black mail - was glorious. One of the less talked about sad points is Elon Musk did say that the boycott would kill X. ""What this advertising boycott is going….",1730093825052307541,en,0,0,0,0,0
1730380585250500734,Fri Dec 01 00:17:35 +0000 2023,KatFreedom🍊🇺🇲✝️,KatFreedom2,https://pbs.twimg.com/profile_images/1673092584565080072/cikBo6kR_normal.jpg,@BBCWorld Let them go @elonmusk. They will kill themselves.,1730093825052307541,en,0,0,0,0,0
1730340362906997163,Thu Nov 30 21:37:45 +0000 2023,Maji,Jaima05,https://pbs.twimg.com/profile_images/1749612500725755904/U4e06F16_normal.jpg,@BBCWorld Elon musk is a fighter. He will find a way.,1730093825052307541,en,0,0,0,0,0
1730332741344825742,Thu Nov 30 21:07:28 +0000 2023,Al'Fred Ibn Al Almani,easyquoth,https://pbs.twimg.com/profile_images/1355934782308413473/Z4Ay5xZg_normal.jpg,@BBCWorld Yes! Twitter has the potential to make Elon Musk a #Millionaire. That was clear right from the start. What is he crying over? His own decisions?.,1730093825052307541,en,0,0,0,0,0
1730289001985192387,Thu Nov 30 18:13:39 +0000 2023,E-Diplomacy✦government | politics,ShirlAAdams,https://pbs.twimg.com/profile_images/1737980355804598273/5dcRzWxp_normal.jpg,"@BBCWorld 🛑In addition to US advertisers, the EUCommission with it's Digital Services Act now in effect, warned #ElonMusk twice he had to beef up control of disinformation and hate speech that has caused grievous harm to people in the form of racism against race, gender, and religion….",1730093825052307541,en,0,1,1,1,2
1730279628416209007,Thu Nov 30 17:36:25 +0000 2023,Joe McCormac 🇮🇪🇺🇸🇬🇧,JoeMcCormac,https://pbs.twimg.com/profile_images/1525127667288354817/iDflqtxm_normal.jpg,@BBCWorld X is so much better now with real free speech. Thanks to Elon Musk.,1730093825052307541,en,0,0,0,0,2
1730271791585583609,Thu Nov 30 17:05:16 +0000 2023,Rómulo 66,manawanuj,https://pbs.twimg.com/profile_images/922371596173660161/ABymwwan_normal.jpg,@BBCWorld Actually Elon Musk killed Twitter and is in his way to killing X too.,1730093825052307541,en,0,0,0,0,0
1730259966231974216,Thu Nov 30 16:18:17 +0000 2023,Wealth,Spiritualsman,https://pbs.twimg.com/profile_images/1719877225904820225/u6dAZUzt_normal.jpg,"@BBCWorld @BBCWorld ,did you listen to what @elonmusk really said or you're just pushing out your own narrative. Propaganda media. .",1730093825052307541,en,0,0,0,0,0
1730242675792609530,Thu Nov 30 15:09:34 +0000 2023,Hard Truths,MeowMeowCJ,https://pbs.twimg.com/profile_images/1695279489524330496/yYSctnye_normal.jpg,@BBCWorld Thats good news. This will teach the smart alec inbred fark Elon Musk not to yap like some mad dog next time LOL. Hard truths for all the butthurt inbread farks in life who cannot accept it!!!!.,1730093825052307541,en,0,0,0,0,1
1730216921407119387,Thu Nov 30 13:27:14 +0000 2023,TA Robinson,TARobin97441900,https://pbs.twimg.com/profile_images/1473274296344657931/ym-4y6IE_normal.png,"@BBCWorld I was not a fan of Elon Musk until now: I wish more people had your guts. I WILL BOYCOTT EVERY ONE OF THOSE ADVERTISERS. I will personally do EVERYTHING I can to encourage others to do so. ""In a time of deceit telling the truth is a revolutionary. act"" George Orwell.",1730093825052307541,en,0,0,0,0,0
1730215680421552407,Thu Nov 30 13:22:18 +0000 2023,Filippo Palumbo,pal3351,https://pbs.twimg.com/profile_images/1725648335351017472/TJnAZu9n_normal.jpg,@BBCWorld Elon Musk doesn’t need anyone money.,1730093825052307541,en,0,0,0,0,0
1730214785751355550,Thu Nov 30 13:18:45 +0000 2023,Rockstarmediang,RockstarMedia6,https://pbs.twimg.com/profile_images/1569728048873750528/9ljNqsnB_normal.jpg,@BBCWorld We stand with Elon musk.,1730093825052307541,en,0,0,0,0,7
1730212053183267160,Thu Nov 30 13:07:53 +0000 2023,Christine Stanton,ccstanton,https://pbs.twimg.com/profile_images/723301186015756288/naSLy47F_normal.jpg,"@BBCWorld Let’s be clear. @elonmusk killed Twitter. His stupid politics, racism, misogyny, antisemitism are repulsive to most decent people.",1730093825052307541,en,0,0,0,0,1
1730208638680142169,Thu Nov 30 12:54:19 +0000 2023,Beck®️,BeckDemartin,https://pbs.twimg.com/profile_images/1771300331890102272/5OSvSeMQ_normal.jpg,@BBCWorld Fake news @elonmusk any comment on bbc?.,1730093825052307541,en,0,0,0,0,0
1730203745953124538,Thu Nov 30 12:34:53 +0000 2023,rekounas,rekounas,https://pbs.twimg.com/profile_images/492277276684201984/jU3JoleQ_normal.jpeg,@BBCWorld yeah. the advertising boycott will kill Twitter LOL. More like Elon Musk killed Twitter.,1730093825052307541,en,0,0,0,0,0
1730203295346540973,Thu Nov 30 12:33:05 +0000 2023,Inna Quandary,inna_quandary,https://pbs.twimg.com/profile_images/1722822169783078912/cVHlU9Lk_normal.jpg,"@BBCWorld See blue check mark?.Its there BECAUSE big money elites are trying to squeeze @elonmusk . If you have the money, throw in wth the fight or free speech is gone. Now or never.",1730093825052307541,en,0,1,0,1,0
1730179820305203569,Thu Nov 30 10:59:49 +0000 2023,Deadmantalking,alfieallluvpath,https://pbs.twimg.com/profile_images/1630555406706565124/NDJ7-D71_normal.jpg,@BBCWorld Sorry BBC but this man is not afraid of losing money….he’s afraid WE all will lose free speech. @elonmusk keep fighting to good fight!!  So if anyone is losing money it’s the companies advertising but they want you all to see if half-ass backwards!!.,1730093825052307541,en,0,0,0,0,0
1730178998280528100,Thu Nov 30 10:56:33 +0000 2023,Tran content,UTran16363,https://pbs.twimg.com/profile_images/1724324350277693440/4j1JL94b_normal.jpg,"@BBCWorld Elon Musk's statement on the potential impact of an advertising boycott is attention-grabbing. It suggests that such a boycott could have significant consequences for a particular entity or project referred to as ""X."" The context of the statement and the reasons behind the….",1730093825052307541,en,0,0,0,0,0
1730174148893118540,Thu Nov 30 10:37:16 +0000 2023,MrKopaColored🇬🇭🇳🇬🇰🇪,KoPaColored,https://pbs.twimg.com/profile_images/1239690648573403143/G-shbhZe_normal.jpg,@BBCWorld Elon Musk “F*uk Them”.BBC “boycott will kill X” . You are 🤤 if you actually believe MSM.,1730093825052307541,en,0,0,0,0,0
1730169633339236386,Thu Nov 30 10:19:20 +0000 2023,Frosties P.,Frosties_P,https://pbs.twimg.com/profile_images/1633839981990133768/XNOqZ3IK_normal.jpg,"@BBCWorld @CommunityNotes Elon Musk has been living in BBC's head rent-free ever since he destroyed one of their ""journalists"".",1730093825052307541,en,0,0,0,0,1
1730162629388255676,Thu Nov 30 09:51:30 +0000 2023,SilverSurfer,silversurf1111,https://pbs.twimg.com/profile_images/1497171429321809924/obXem-Uf_normal.jpg,"@BBCWorld Wtf is this title about ""Elon Musk launches profane attack on X advertisers"". Title should be ""Mediamatters tries to fuck over X with wrong data"". And you ask yourselves why people distrust MSM?.",1730093825052307541,en,0,0,0,0,1
1730149074718912741,Thu Nov 30 08:57:38 +0000 2023,TheDav,themecrazyo,https://pbs.twimg.com/profile_images/1267735763480969224/lpwGb-TK_normal.jpg,"@BBCWorld Elon Musk: if you want blackmail me with ads, go f* yourself. BBC: Musk says advertising boycott will kill X.lmao.",1730093825052307541,en,0,0,1,0,0
1730145111626178698,Thu Nov 30 08:41:53 +0000 2023,Nzenozo,ajekadam,https://pbs.twimg.com/profile_images/1723231055413710848/MOirAE00_normal.jpg,@BBCWorld But isn't that part of Elon Musk's much vaunted idea of free speech- .i.e. for one to take his advertising dollars where and when one wants?.,1730093825052307541,en,0,0,0,0,0
1730139258134974694,Thu Nov 30 08:18:38 +0000 2023,Kaan Türk 🇹🇷,KaanCesurTurk,https://pbs.twimg.com/profile_images/1739017154899460097/KOTiVudd_normal.jpg,@BBCWorld The BBC no longer understands what it is listening to and seeing!. 🤔. @elonmusk.,1730093825052307541,en,0,0,0,0,1
1730135045304680747,Thu Nov 30 08:01:53 +0000 2023,CryptoFritz,CryptolandFritz,https://pbs.twimg.com/profile_images/1688468661273612288/d3J1fSk9_normal.jpg,"@BBCWorld The much more important takeaway of this speech is, that @elonmusk created the meme of 2023: ""Go f**k yourself"" https://t.co/yxHL0HsVdZ.",1730093825052307541,en,0,0,0,0,0
1730131668055298183,Thu Nov 30 07:48:28 +0000 2023,Badmash,Kraft_der_Natur,https://pbs.twimg.com/profile_images/1606640646089068545/MUgzvKGX_normal.jpg,@BBCWorld Right and who's fault is that dear @elonmusk.,1730093825052307541,en,0,0,0,0,0
1730125555998015664,Thu Nov 30 07:24:11 +0000 2023,just me,LisaRob40446891,https://pbs.twimg.com/profile_images/1723496606073241601/-Rpzuw8w_normal.jpg,"@BBCWorld Everybody knows the bbc, tells the truth 🙄, who has told them to say this 🤔 is someone pissed off with you @elonmusk ? Don't worry, it will be someone else tomorrow 😀.",1730093825052307541,en,0,0,0,0,0
1730124241746657614,Thu Nov 30 07:18:58 +0000 2023,CREED🇺🇸,19creed91,https://pbs.twimg.com/profile_images/1748267942201229312/wEHhBQwH_normal.jpg,@BBCWorld people that hates @elonmusk are tesla drivers lol .@elonmusk 🫡.,1730093825052307541,en,0,0,0,0,0
1730124079007441392,Thu Nov 30 07:18:19 +0000 2023,Nabi,NabiV1990,https://pbs.twimg.com/profile_images/1710779681014718464/Z15pXXb3_normal.jpg,"@BBCWorld Elon Musk should stop being so entitled. No one is obligated to advertise on your site. How about respecting human rights and not supporting far-right posts on Twitter (currently known as X)? Maybe that will save the platform, who knows?.",1730093825052307541,en,0,0,0,0,0
1730122829016785152,Thu Nov 30 07:13:21 +0000 2023,WolfPaw,WolfPaw90,https://pbs.twimg.com/profile_images/1642740024574607362/nBQcnu7i_normal.jpg,"@BBCWorld Hey @elonmusk, the whole tough guy bomber jacket thing doesn't really work if you throw a temper tantrum and cry like a spoiled brat (see headline image). #Musk #Twitter #X #Elonmusk #Disney.",1730093825052307541,en,0,0,0,0,0
1730120190413979777,Thu Nov 30 07:02:52 +0000 2023,Hull Life,LifeHull,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,@BBCWorld @elonmusk You will probably find more people will subscribe to see no advertising or the usual shite we have to trawl through to read something. I would!.,1730093825052307541,en,0,0,0,0,0
1730120084797149259,Thu Nov 30 07:02:26 +0000 2023,Rizz 🇲🇾🇵🇸💪,ewanpolariez,https://pbs.twimg.com/profile_images/1713109375689322496/fprN8wD9_normal.jpg,@BBCWorld Goob job elon musk. he know israhell real devil.,1730093825052307541,en,0,0,0,0,0
1730119315507048565,Thu Nov 30 06:59:23 +0000 2023,Sara 🇺🇸🇨🇴🇮🇱 🇺🇦,Monica93376017,https://pbs.twimg.com/profile_images/1441101830751092737/AK18ldLk_normal.jpg,@BBCWorld Stop twisting things around @BBCWorld! That’s not what @elonmusk said. Shame on you! @BBCWorld is proving to be an unreliable source of news/information and has just showed us how untrustworthy they are.,1730093825052307541,en,0,0,0,0,0
1730118785607114873,Thu Nov 30 06:57:17 +0000 2023,amos paul,Larachess,https://pbs.twimg.com/profile_images/1457362036489392133/A91f7xSd_normal.jpg,@BBCWorld @elonmusk did you say this?.,1730093825052307541,en,0,0,0,0,0
1730117431513731108,Thu Nov 30 06:51:54 +0000 2023,IAN,ianrea7,https://pbs.twimg.com/profile_images/1705476224649220097/PUhfoIo__normal.jpg,@BBCWorld 😂😂😂 he’s the best. Thank god that there is someone that they can’t buy. Keep on Elon. @elonmusk.,1730093825052307541,en,0,0,0,0,0
1730112346281173412,Thu Nov 30 06:31:41 +0000 2023,CHINCHUDO,CHINCHUDO,https://pbs.twimg.com/profile_images/1493367929978572800/ix5VjbZQ_normal.jpg,@BBCWorld How does the @BBCWorld expect to be taken as a conveyor of truth when they twist what Elon Musk said so badly? Completely out of context. What rubbish.,1730093825052307541,en,0,0,0,0,0
1730110129083707499,Thu Nov 30 06:22:53 +0000 2023,Bavaria🇺🇦🇩🇪,kgTDM9RLpVHwjk4,https://pbs.twimg.com/profile_images/1763473445742841856/vZ0RrdIR_normal.jpg,"@BBCWorld so Elon Musk realized that there are people, if not richer than him, but more influential.",1730093825052307541,en,0,0,0,0,0
1730106835460628757,Thu Nov 30 06:09:48 +0000 2023,Ankur in the Evening 🍷,a_n_k_u_r,https://pbs.twimg.com/profile_images/1316817327531282432/YXPEQv7y_normal.jpg,@BBCWorld @Nidhi That explains @elonmusk’s appeasement of Netanyahu.,1730093825052307541,en,0,0,0,0,0
1730106725284352332,Thu Nov 30 06:09:21 +0000 2023,Mansoor منصور,Mansoor26r,https://pbs.twimg.com/profile_images/1053546926044528640/HOCVuLQD_normal.jpg,@BBCWorld @elonmusk love your comment as leader in this awful world. We thought only #Arabs under occupation. Surprisingly #Germany and #Japan are too. I wonder who else. #Gaza #war uncovered #America political schemes. #FreePalaestin.,1730093825052307541,en,0,0,0,0,0
1730106228268061119,Thu Nov 30 06:07:23 +0000 2023,mary french,ukgirlinsf,https://pbs.twimg.com/profile_images/547542790771453953/65pq5qrD_normal.jpeg,@BBCWorld Ironic @elonmusk is the center of this controversy. He stated his POV &amp; bc advertisers didn’t like it they pulled their ads. Yet his platform X censores ppl for some of their posts! So it seems a case of free speech vs hypocrisy! Where does one draw the line on free speech?.,1730093825052307541,en,0,0,0,0,0
1730103119038890370,Thu Nov 30 05:55:01 +0000 2023,Erica Radalj,RadaljErica,https://pbs.twimg.com/profile_images/1602398640882221056/LtyQAb_k_normal.jpg,@BBCWorld No he didn't! .Elon Musk told them to go f8k themselves.,1730093825052307541,en,0,0,0,0,0
1730102225970819459,Thu Nov 30 05:51:29 +0000 2023,gallius,exgallius,https://pbs.twimg.com/profile_images/986901796437110784/ppYXGOaw_normal.jpg,"@BBCWorld Elon Musk had killed lovely #Twitter, and replaced it with hell called X.",1730093825052307541,en,0,0,0,0,0
1730101556496802142,Thu Nov 30 05:48:49 +0000 2023,Rachael N,RachaelDaughe16,https://pbs.twimg.com/profile_images/1717815759265509376/Moo0ccyY_normal.jpg,@BBCWorld No @elonmusk killed X. BIG FACTS.,1730093825052307541,en,0,0,0,0,0
1730101495696404637,Thu Nov 30 05:48:34 +0000 2023,Drew Caldwell 🇨🇦🇺🇦🏳️‍🌈🌎,drewcaldwell,https://pbs.twimg.com/profile_images/1457436787236696066/OSHNDn_V_normal.jpg,@BBCWorld Projection. @elonmusk will kill X.,1730093825052307541,en,0,0,0,0,0
1730100514094784677,Thu Nov 30 05:44:40 +0000 2023,Ogbu Kingsley M. (Wykis),wykisworld,https://pbs.twimg.com/profile_images/1679883952121577472/yPc6xQGB_normal.jpg,@BBCWorld @elonmusk said “Advertiser who’s blackmailing him with Advertising or money can go f*vck them selfs” but @BBCWorld reporting “Elon Musk says advertising boycott will kill X” who’s take this News Media serious at your own peril.,1730093825052307541,en,0,0,0,0,0
1730100315414827181,Thu Nov 30 05:43:53 +0000 2023,Gian Paolo,GianPa0,https://pbs.twimg.com/profile_images/1604014578643468288/SIN00VL__normal.jpg,"@BBCWorld It's not true, @elonmusk told all the boycotters to go and f. ck themselves. See link below. It's a great example why legacy media is so hated, they are just lying. https://t.co/2hN1oYv4tq.",1730093825052307541,en,0,0,0,0,0
1730100112095887527,Thu Nov 30 05:43:05 +0000 2023,⚛️Philly Proton,PhillyPhoton,https://pbs.twimg.com/profile_images/1079872252869513217/JhP7DR2l_normal.jpg,"@BBCWorld So he kneel terrorist zionist for nothing? @elonmusk make X subscription only, we the users should make X profitable and pay but with no zionist control or censor, let them go f**k theirselves.",1730093825052307541,en,0,0,0,0,0
1730100040939790482,Thu Nov 30 05:42:48 +0000 2023,J,___J___jay,https://pbs.twimg.com/profile_images/712964632059613184/vBkh1FhR_normal.jpg,"@BBCWorld This is why he bought it ,this is the plan, ""twitter"" before he bought was away for information/news to be spread around from corruption,wars,politics etc once it's gone you will get all that from MSM and it will be fabricated to their liking and their agendas. #Elonmusk.",1730093825052307541,en,0,0,0,0,1
1730098013081858487,Thu Nov 30 05:34:44 +0000 2023,Ron Lyon Photo,ronlyonphoto,https://pbs.twimg.com/profile_images/1053838753620418560/ub7sNnRh_normal.jpg,@BBCWorld X says advertising boycott will kill Elon Musk. #ifonlyitweretrue.,1730093825052307541,en,0,0,0,0,0
1730096624326836551,Thu Nov 30 05:29:13 +0000 2023,Ishi Nobu い忍ふ,ishinobu_actual,https://pbs.twimg.com/profile_images/1241902031394050048/xzVMrG6__normal.jpg,"@BBCWorld Elon Musk is insistently his own worst enemy, with psychological exhibition that is disturbingly fascinating.",1730093825052307541,en,0,0,0,0,3
1730095760354443611,Thu Nov 30 05:25:47 +0000 2023,Temi ✨🎉,Zahyd911,https://pbs.twimg.com/profile_images/1750056169496834048/h7h1POQx_normal.jpg,@BBCWorld Elon Musk's advocacy or concern for the situation involving Palestinians affected by the conflict in Gaza is commendable. His statements might suggest that an advertising boycott could impact the visibility or support for these affected individuals. Discussions about advertising….,1730093825052307541,en,0,0,0,0,0
1730094811104063944,Thu Nov 30 05:22:01 +0000 2023,legit knight 🏴‍☠️,thanos_AV,https://pbs.twimg.com/profile_images/1584449981226061824/jNTELCvo_normal.jpg,"@BBCWorld BBC Propaganda outlet as usual using Misleading headlines. Elon Musk said - ""go f**k yourself "". https://t.co/LM3FnHpukb.",1730093825052307541,en,0,0,0,0,0
1730094456966152679,Thu Nov 30 05:20:36 +0000 2023,Mohammed Bin Mohammed,mbm4real,https://pbs.twimg.com/profile_images/1389948564529422338/aVzDNgSx_normal.jpg,"@BBCWorld Elon Musk always stirring the conversation! 🚀 The impact of an  advertising boycott is a hot topic. Curious to see how this unfolds and  its implications. Elon, keeping us on our toes as usual!.",1730093825052307541,en,0,0,0,0,1
1730094096394731545,Thu Nov 30 05:19:10 +0000 2023,Somewhat advanced primate,ds_psych,https://pbs.twimg.com/profile_images/1357435725650612226/qpEeIRjX_normal.jpg,"@BBCWorld Elon Musk killed twitter, nobody else.",1730093825052307541,en,0,0,0,0,3
